user_id,categories,count,avg_stars
5wL__Z4FS7G-_GsHvagkTg, Mexican,3,2.333333333333333
5wL__Z4FS7G-_GsHvagkTg, Nightlife,2,1.0
5wL__Z4FS7G-_GsHvagkTg, Sandwiches,2,4.0
5wpYEEusZ336oq0krDpweA, American (New),2,3.5
5wpYEEusZ336oq0krDpweA, Bars,3,4.0
5wpYEEusZ336oq0krDpweA, Breakfast & Brunch,4,3.5
5wpYEEusZ336oq0krDpweA, Canadian (New),5,3.6
5wpYEEusZ336oq0krDpweA, Nightlife,4,4.0
5wpYEEusZ336oq0krDpweA, Pubs,2,4.0
5wpYEEusZ336oq0krDpweA,Italian,2,3.5
5y23vXKCHc5KhpX9EHJ5kg, American (Traditional),2,5.0
5y23vXKCHc5KhpX9EHJ5kg, Bars,2,5.0
5y23vXKCHc5KhpX9EHJ5kg, Breakfast & Brunch,2,3.0
5y3E1hCA5V1IJ3uR4St-Vg, American (New),3,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Bars,3,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Breakfast & Brunch,2,5.0
5y3E1hCA5V1IJ3uR4St-Vg, Hawaiian,2,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Italian,2,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Nightlife,3,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Seafood,2,3.0
5y3E1hCA5V1IJ3uR4St-Vg, Sushi Bars,2,4.0
5y3E1hCA5V1IJ3uR4St-Vg, Tapas Bars,3,4.666666666666667
5y4VlnsJHPgqwQtA5Bkcpg, American (New),2,5.0
5y4VlnsJHPgqwQtA5Bkcpg, Bars,3,4.666666666666667
5y4VlnsJHPgqwQtA5Bkcpg, Event Planning & Services,2,5.0
5y4VlnsJHPgqwQtA5Bkcpg, Nightlife,2,5.0
5y4VlnsJHPgqwQtA5Bkcpg, Sushi Bars,3,4.666666666666667
60OhUP904CWpFUOWKdI1gg, American (New),3,3.6666666666666665
60OhUP904CWpFUOWKdI1gg, Caterers,2,3.5
60OhUP904CWpFUOWKdI1gg, Event Planning & Services,2,3.5
60OhUP904CWpFUOWKdI1gg, Italian,3,3.6666666666666665
60OhUP904CWpFUOWKdI1gg, Salad,4,4.25
60OhUP904CWpFUOWKdI1gg, Sandwiches,3,4.0
60OhUP904CWpFUOWKdI1gg, Soup,2,3.5
60OhUP904CWpFUOWKdI1gg, Wraps,2,3.5
61zbqpiFM6wy0Cw5w5SCIA, American (New),3,3.6666666666666665
61zbqpiFM6wy0Cw5w5SCIA, American (Traditional),3,3.6666666666666665
61zbqpiFM6wy0Cw5w5SCIA, Breakfast & Brunch,3,4.0
61zbqpiFM6wy0Cw5w5SCIA, Breweries,2,3.5
61zbqpiFM6wy0Cw5w5SCIA, Brewpubs,2,3.5
61zbqpiFM6wy0Cw5w5SCIA, Japanese,2,4.5
61zbqpiFM6wy0Cw5w5SCIA, Nightlife,2,3.5
61zbqpiFM6wy0Cw5w5SCIA, Pizza,5,3.2
61zbqpiFM6wy0Cw5w5SCIA, Sports Bars,2,3.5
62GLbQJWiWxtu1vaDjcQHw, Bars,2,5.0
62GLbQJWiWxtu1vaDjcQHw, Nightlife,2,5.0
62GLbQJWiWxtu1vaDjcQHw, Sandwiches,3,4.333333333333333
62zT1K0u0UqobMC2VTML5w, American (New),3,1.0
62zT1K0u0UqobMC2VTML5w, Bars,2,1.0
62zT1K0u0UqobMC2VTML5w, Breakfast & Brunch,2,2.0
62zT1K0u0UqobMC2VTML5w, Cocktail Bars,2,1.0
63AVZsbbT7x-sVpbcDOYSw, American (New),2,3.5
63AVZsbbT7x-sVpbcDOYSw, American (Traditional),3,4.0
63AVZsbbT7x-sVpbcDOYSw, Bars,2,3.5
63AVZsbbT7x-sVpbcDOYSw, Gluten-Free,2,4.0
63AVZsbbT7x-sVpbcDOYSw, Italian,4,4.25
63AVZsbbT7x-sVpbcDOYSw, Nightlife,2,3.5
63AVZsbbT7x-sVpbcDOYSw, Pizza,4,4.25
63AVZsbbT7x-sVpbcDOYSw, Sandwiches,3,3.6666666666666665
63AVZsbbT7x-sVpbcDOYSw,Italian,3,4.0
63AVZsbbT7x-sVpbcDOYSw,Pizza,3,3.0
63AVZsbbT7x-sVpbcDOYSw,Sandwiches,2,5.0
63XhuDfYWtqbempue5UUEA, American (New),2,3.5
63XhuDfYWtqbempue5UUEA, American (Traditional),4,2.75
63XhuDfYWtqbempue5UUEA, Bars,5,1.6
63XhuDfYWtqbempue5UUEA, Breakfast & Brunch,2,3.0
63XhuDfYWtqbempue5UUEA, Cocktail Bars,3,2.6666666666666665
63XhuDfYWtqbempue5UUEA, Mediterranean,2,5.0
63XhuDfYWtqbempue5UUEA, Mexican,2,1.0
63XhuDfYWtqbempue5UUEA, Nightlife,6,2.1666666666666665
63XhuDfYWtqbempue5UUEA, Seafood,2,1.5
63XhuDfYWtqbempue5UUEA, Soup,2,1.0
63XhuDfYWtqbempue5UUEA, Wine Bars,2,3.5
63XhuDfYWtqbempue5UUEA,Mexican,2,1.0
63XhuDfYWtqbempue5UUEA,Pizza,2,4.5
63icw4Y93UKUxR4NcPBedg, Bars,2,5.0
63icw4Y93UKUxR4NcPBedg, Cocktail Bars,2,5.0
63icw4Y93UKUxR4NcPBedg, Nightlife,2,5.0
64bULg0Jul1vbQ3ZD8n4rQ, Asian Fusion,2,5.0
64bULg0Jul1vbQ3ZD8n4rQ, Bars,2,5.0
64bULg0Jul1vbQ3ZD8n4rQ, Nightlife,2,5.0
64bULg0Jul1vbQ3ZD8n4rQ, Southern,2,5.0
65UXy9qtuLUI93cK8VcDxg, Chinese,3,4.333333333333333
65UXy9qtuLUI93cK8VcDxg, Indian,2,1.0
65UXy9qtuLUI93cK8VcDxg,Chinese,3,1.0
65UXy9qtuLUI93cK8VcDxg,Indian,2,4.0
65dRqbsRfwQvc9GxH5kbBA, American (Traditional),3,2.333333333333333
65dRqbsRfwQvc9GxH5kbBA, Asian Fusion,4,4.0
65dRqbsRfwQvc9GxH5kbBA, Barbeque,4,4.5
65dRqbsRfwQvc9GxH5kbBA, Bars,5,3.4
65dRqbsRfwQvc9GxH5kbBA, Beer Bar,2,5.0
65dRqbsRfwQvc9GxH5kbBA, Bubble Tea,2,5.0
65dRqbsRfwQvc9GxH5kbBA, Coffee & Tea,2,5.0
65dRqbsRfwQvc9GxH5kbBA, Karaoke,2,5.0
65dRqbsRfwQvc9GxH5kbBA, Korean,5,4.0
65dRqbsRfwQvc9GxH5kbBA, Lounges,2,5.0
65dRqbsRfwQvc9GxH5kbBA, Nightlife,3,2.333333333333333
65dRqbsRfwQvc9GxH5kbBA,American (New),2,3.0
65dRqbsRfwQvc9GxH5kbBA,Barbeque,2,3.0
65dRqbsRfwQvc9GxH5kbBA,Filipino,2,1.5
65dRqbsRfwQvc9GxH5kbBA,Nightlife,2,5.0
65j72mGknwMm53Qds0CXbQ, Canadian (New),3,2.333333333333333
65j72mGknwMm53Qds0CXbQ, Cocktail Bars,2,1.0
65j72mGknwMm53Qds0CXbQ, Diners,2,1.0
65j72mGknwMm53Qds0CXbQ, Indian,2,1.0
65j72mGknwMm53Qds0CXbQ, Nightlife,2,1.0
65j72mGknwMm53Qds0CXbQ,Bars,2,1.0
67WvS0u_X9V1pWj2M1gyhw, American (New),3,4.666666666666667
67WvS0u_X9V1pWj2M1gyhw, Breakfast & Brunch,4,4.25
67WvS0u_X9V1pWj2M1gyhw, Burgers,2,4.0
67WvS0u_X9V1pWj2M1gyhw, Nightlife,2,4.5
67WvS0u_X9V1pWj2M1gyhw, Sandwiches,2,3.0
67WvS0u_X9V1pWj2M1gyhw, Steakhouses,2,5.0
67feP3pMKqhVUvn4uAouxQ, American (Traditional),3,5.0
67feP3pMKqhVUvn4uAouxQ, Bars,2,5.0
67feP3pMKqhVUvn4uAouxQ, Burgers,3,5.0
67feP3pMKqhVUvn4uAouxQ, Diners,2,5.0
67feP3pMKqhVUvn4uAouxQ, Mexican,2,3.0
67feP3pMKqhVUvn4uAouxQ, Nightlife,2,5.0
67feP3pMKqhVUvn4uAouxQ, Salad,2,5.0
67kcVwjyPgXxKnFglBgPJw, American (New),3,3.333333333333333
67kcVwjyPgXxKnFglBgPJw, Bars,2,2.5
67kcVwjyPgXxKnFglBgPJw, Mexican,2,3.0
67kcVwjyPgXxKnFglBgPJw, Nightlife,2,2.5
69AqMB6P3sI5v2IK_I376A, Bars,2,4.5
69AqMB6P3sI5v2IK_I376A, French,3,3.333333333333333
69AqMB6P3sI5v2IK_I376A, Gluten-Free,2,3.5
69AqMB6P3sI5v2IK_I376A, Nightlife,2,4.5
69AqMB6P3sI5v2IK_I376A, Vegetarian,3,3.6666666666666665
69AqMB6P3sI5v2IK_I376A,Vegan,2,3.5
6A-1PiR7AoPcFU6Nj2bXHA, American (New),3,3.6666666666666665
6A-1PiR7AoPcFU6Nj2bXHA, American (Traditional),2,4.5
6A-1PiR7AoPcFU6Nj2bXHA, Bars,5,3.8
6A-1PiR7AoPcFU6Nj2bXHA, Breakfast & Brunch,3,4.0
6A-1PiR7AoPcFU6Nj2bXHA, Cafes,2,4.5
6A-1PiR7AoPcFU6Nj2bXHA, Desserts,3,2.6666666666666665
6A-1PiR7AoPcFU6Nj2bXHA, Mexican,3,2.333333333333333
6A-1PiR7AoPcFU6Nj2bXHA, Nightlife,6,4.0
6A-1PiR7AoPcFU6Nj2bXHA, Pizza,2,4.0
6A-1PiR7AoPcFU6Nj2bXHA, Pubs,2,5.0
6A-1PiR7AoPcFU6Nj2bXHA, Sandwiches,5,3.6
6A-1PiR7AoPcFU6Nj2bXHA,Mexican,2,2.0
6BPBPzeVjJVlpOMJ6RF7Kw, American (Traditional),5,2.8
6BPBPzeVjJVlpOMJ6RF7Kw, Breakfast & Brunch,2,4.0
6BPBPzeVjJVlpOMJ6RF7Kw, Desserts,2,5.0
6BPBPzeVjJVlpOMJ6RF7Kw, Southern,2,2.5
6BPBPzeVjJVlpOMJ6RF7Kw,Barbeque,2,1.5
6BkpG3mg6KUUZlzmC-TtxA, Active Life,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, American (Traditional),2,3.0
6BkpG3mg6KUUZlzmC-TtxA, Arcades,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Arts & Entertainment,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Beer,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Bowling,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Burgers,2,4.5
6BkpG3mg6KUUZlzmC-TtxA, Cinema,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Italian,3,5.0
6BkpG3mg6KUUZlzmC-TtxA, Mini Golf,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Nightlife,2,4.5
6BkpG3mg6KUUZlzmC-TtxA, Pizza,2,5.0
6BkpG3mg6KUUZlzmC-TtxA, Wine & Spirits,2,5.0
6BkpG3mg6KUUZlzmC-TtxA,American (Traditional),2,5.0
6C0qUhjYWdRqZ01dkaq71w, American (New),2,4.0
6C0qUhjYWdRqZ01dkaq71w, Bars,2,4.0
6C0qUhjYWdRqZ01dkaq71w, Breakfast & Brunch,3,3.6666666666666665
6C0qUhjYWdRqZ01dkaq71w, Italian,3,3.6666666666666665
6C0qUhjYWdRqZ01dkaq71w, Mexican,2,5.0
6C0qUhjYWdRqZ01dkaq71w, Nightlife,5,4.0
6C0qUhjYWdRqZ01dkaq71w, Pizza,2,3.5
6C0qUhjYWdRqZ01dkaq71w, Salad,3,3.333333333333333
6C0qUhjYWdRqZ01dkaq71w,Bars,3,4.0
6CWZo-bS_m68107Vw_Yrqg, American (New),3,3.333333333333333
6CWZo-bS_m68107Vw_Yrqg, American (Traditional),4,3.75
6CWZo-bS_m68107Vw_Yrqg, Arts & Entertainment,2,4.5
6CWZo-bS_m68107Vw_Yrqg, Bars,11,3.5454545454545454
6CWZo-bS_m68107Vw_Yrqg, Breakfast & Brunch,3,4.0
6CWZo-bS_m68107Vw_Yrqg, Burgers,2,3.5
6CWZo-bS_m68107Vw_Yrqg, Cocktail Bars,3,3.333333333333333
6CWZo-bS_m68107Vw_Yrqg, Italian,3,3.6666666666666665
6CWZo-bS_m68107Vw_Yrqg, Lounges,2,3.0
6CWZo-bS_m68107Vw_Yrqg, Mexican,3,3.6666666666666665
6CWZo-bS_m68107Vw_Yrqg, Music Venues,3,4.333333333333333
6CWZo-bS_m68107Vw_Yrqg, Nightlife,11,3.363636363636364
6CWZo-bS_m68107Vw_Yrqg, Pubs,3,3.6666666666666665
6CWZo-bS_m68107Vw_Yrqg,Mexican,2,3.0
6CWZo-bS_m68107Vw_Yrqg,Pizza,2,4.5
6CagroeRByMpDO0y_Y0C4A, Italian,2,1.0
6CagroeRByMpDO0y_Y0C4A, Mexican,2,3.0
6CagroeRByMpDO0y_Y0C4A, Pizza,2,3.0
6CagroeRByMpDO0y_Y0C4A, Sandwiches,2,2.5
6EAVFFxbx7QWBOU99LBhTw, American (New),3,2.6666666666666665
6EAVFFxbx7QWBOU99LBhTw, American (Traditional),2,2.0
6EAVFFxbx7QWBOU99LBhTw, Asian Fusion,2,1.5
6EAVFFxbx7QWBOU99LBhTw, Breakfast & Brunch,3,3.0
6EAVFFxbx7QWBOU99LBhTw, Nightlife,2,3.5
6EAVFFxbx7QWBOU99LBhTw, Seafood,2,2.5
6EAVFFxbx7QWBOU99LBhTw,American (Traditional),3,2.6666666666666665
6EmrjXlU8w98npfqU0w1lA, Asian Fusion,2,3.0
6EmrjXlU8w98npfqU0w1lA, Bakeries,2,4.0
6EmrjXlU8w98npfqU0w1lA, Bubble Tea,2,4.0
6EmrjXlU8w98npfqU0w1lA, Chinese,2,4.0
6EmrjXlU8w98npfqU0w1lA, Coffee & Tea,2,3.5
6EmrjXlU8w98npfqU0w1lA, Desserts,2,3.5
6EmrjXlU8w98npfqU0w1lA, Juice Bars & Smoothies,2,4.0
6EqAXb8CCoUdM4-DkfD6lQ, Barbeque,2,5.0
6EqAXb8CCoUdM4-DkfD6lQ, Japanese,2,5.0
6EqAXb8CCoUdM4-DkfD6lQ, Korean,2,5.0
6EqAXb8CCoUdM4-DkfD6lQ, Tapas/Small Plates,2,5.0
6EqAXb8CCoUdM4-DkfD6lQ,Asian Fusion,2,5.0
6Ey9i9ypFEZUt51ynFeVDA, American (Traditional),3,4.0
6Ey9i9ypFEZUt51ynFeVDA, Bars,2,4.0
6Ey9i9ypFEZUt51ynFeVDA, Nightlife,2,4.0
6Ey9i9ypFEZUt51ynFeVDA, Sandwiches,3,4.0
6FWLtLbbjIRA-jzYukQMiA, American (New),5,3.2
6FWLtLbbjIRA-jzYukQMiA, American (Traditional),2,3.5
6FWLtLbbjIRA-jzYukQMiA, Barbeque,2,3.0
6FWLtLbbjIRA-jzYukQMiA, Breakfast & Brunch,2,2.5
6FWLtLbbjIRA-jzYukQMiA, Buffets,4,3.0
6FWLtLbbjIRA-jzYukQMiA, Chicken Shop,2,1.5
6FWLtLbbjIRA-jzYukQMiA, Sandwiches,2,3.5
6FWLtLbbjIRA-jzYukQMiA, Southern,3,3.333333333333333
6FWLtLbbjIRA-jzYukQMiA,Barbeque,2,4.0
6Fs0s2Sz4eZna9dEL9F4OA, American (New),3,1.6666666666666667
6Fs0s2Sz4eZna9dEL9F4OA, American (Traditional),2,1.5
6Fs0s2Sz4eZna9dEL9F4OA, Bars,2,2.5
6Fs0s2Sz4eZna9dEL9F4OA, Breakfast & Brunch,3,1.6666666666666667
6Fs0s2Sz4eZna9dEL9F4OA, Pizza,3,3.6666666666666665
6Fs0s2Sz4eZna9dEL9F4OA, Salad,2,1.5
6Fs0s2Sz4eZna9dEL9F4OA, Sandwiches,3,1.3333333333333333
6Fs0s2Sz4eZna9dEL9F4OA,American (New),2,4.5
6Fs0s2Sz4eZna9dEL9F4OA,American (Traditional),2,3.5
6Fs0s2Sz4eZna9dEL9F4OA,Nightlife,2,2.5
6FyCo_qm9V8fDP3DeZgotg, American (New),4,3.75
6FyCo_qm9V8fDP3DeZgotg, American (Traditional),4,3.0
6FyCo_qm9V8fDP3DeZgotg, Asian Fusion,5,4.8
6FyCo_qm9V8fDP3DeZgotg, Bagels,2,4.0
6FyCo_qm9V8fDP3DeZgotg, Bakeries,4,4.0
6FyCo_qm9V8fDP3DeZgotg, Bars,6,3.1666666666666665
6FyCo_qm9V8fDP3DeZgotg, Beer,3,3.6666666666666665
6FyCo_qm9V8fDP3DeZgotg, Breakfast & Brunch,7,3.7142857142857135
6FyCo_qm9V8fDP3DeZgotg, Burgers,3,3.333333333333333
6FyCo_qm9V8fDP3DeZgotg, Cafes,2,4.0
6FyCo_qm9V8fDP3DeZgotg, Cocktail Bars,2,2.0
6FyCo_qm9V8fDP3DeZgotg, Coffee & Tea,2,4.0
6FyCo_qm9V8fDP3DeZgotg, Lounges,4,3.25
6FyCo_qm9V8fDP3DeZgotg, Mexican,3,3.333333333333333
6FyCo_qm9V8fDP3DeZgotg, Nightlife,4,2.5
6FyCo_qm9V8fDP3DeZgotg, Salad,2,4.5
6FyCo_qm9V8fDP3DeZgotg, Sandwiches,2,4.5
6FyCo_qm9V8fDP3DeZgotg, Seafood,3,4.333333333333333
6FyCo_qm9V8fDP3DeZgotg, Tapas Bars,3,2.333333333333333
6FyCo_qm9V8fDP3DeZgotg, Vegetarian,3,4.666666666666667
6FyCo_qm9V8fDP3DeZgotg, Wine & Spirits,4,3.5
6FyCo_qm9V8fDP3DeZgotg,American (New),3,4.0
6FyCo_qm9V8fDP3DeZgotg,Nightlife,2,4.5
6GZ_EyA_96TtWMN5IzfAzQ, American (New),2,2.0
6GZ_EyA_96TtWMN5IzfAzQ, Breakfast & Brunch,2,2.5
6GZ_EyA_96TtWMN5IzfAzQ, Delis,2,4.0
6GZ_EyA_96TtWMN5IzfAzQ, Greek,2,2.0
6GZ_EyA_96TtWMN5IzfAzQ, Mediterranean,2,2.0
6GZ_EyA_96TtWMN5IzfAzQ, Vietnamese,2,5.0
6GZ_EyA_96TtWMN5IzfAzQ,Mediterranean,2,2.0
6ILkCIY1b2NtoGTYCIiP2w, American (New),2,4.5
6ILkCIY1b2NtoGTYCIiP2w, Bars,2,4.5
6ILkCIY1b2NtoGTYCIiP2w, Event Planning & Services,2,4.5
6ILkCIY1b2NtoGTYCIiP2w, Mexican,2,3.0
6ILkCIY1b2NtoGTYCIiP2w, Nightlife,3,3.6666666666666665
6ILkCIY1b2NtoGTYCIiP2w, Venues & Event Spaces,2,4.5
6IjxzWMN0ErNpCoxhHNWKg, Bars,2,5.0
6IjxzWMN0ErNpCoxhHNWKg, Nightlife,2,5.0
6IjxzWMN0ErNpCoxhHNWKg, Pizza,2,5.0
6IjxzWMN0ErNpCoxhHNWKg,Italian,2,5.0
6IkA9QddLGlX0XlAEMmlZg, American (New),2,3.0
6IkA9QddLGlX0XlAEMmlZg, American (Traditional),2,3.0
6IkA9QddLGlX0XlAEMmlZg, Arts & Entertainment,2,3.0
6IkA9QddLGlX0XlAEMmlZg, Bars,4,3.0
6IkA9QddLGlX0XlAEMmlZg, Event Planning & Services,3,4.0
6IkA9QddLGlX0XlAEMmlZg, Mexican,2,4.5
6IkA9QddLGlX0XlAEMmlZg, Nightlife,3,3.333333333333333
6IkA9QddLGlX0XlAEMmlZg, Wine & Spirits,2,3.0
6IkA9QddLGlX0XlAEMmlZg,Mexican,2,3.0
6JGTPXU6Wp5Gq-8-r5LohA, Mexican,2,3.0
6JGTPXU6Wp5Gq-8-r5LohA, Nightlife,2,3.0
6JGTPXU6Wp5Gq-8-r5LohA,Bars,2,3.0
6JX7r39K5MAWG-LeJ2b_nA, Bars,4,3.75
6JX7r39K5MAWG-LeJ2b_nA, Cocktail Bars,2,3.0
6JX7r39K5MAWG-LeJ2b_nA, Nightlife,4,3.75
6L-0gpD8XFJAWwhtbh7z2Q, American (New),3,3.0
6L-0gpD8XFJAWwhtbh7z2Q, American (Traditional),2,5.0
6L-0gpD8XFJAWwhtbh7z2Q, Bars,6,3.6666666666666665
6L-0gpD8XFJAWwhtbh7z2Q, Breakfast & Brunch,6,4.0
6L-0gpD8XFJAWwhtbh7z2Q, Burgers,2,2.0
6L-0gpD8XFJAWwhtbh7z2Q, Cocktail Bars,2,4.0
6L-0gpD8XFJAWwhtbh7z2Q, Coffee & Tea,3,4.666666666666667
6L-0gpD8XFJAWwhtbh7z2Q, Gluten-Free,2,2.5
6L-0gpD8XFJAWwhtbh7z2Q, Grocery,2,3.0
6L-0gpD8XFJAWwhtbh7z2Q, Italian,3,3.6666666666666665
6L-0gpD8XFJAWwhtbh7z2Q, Nightlife,6,3.6666666666666665
6L-0gpD8XFJAWwhtbh7z2Q, Sandwiches,2,3.0
6L-0gpD8XFJAWwhtbh7z2Q, Seafood,2,3.0
6L-0gpD8XFJAWwhtbh7z2Q, Wine & Spirits,2,3.5
6L-0gpD8XFJAWwhtbh7z2Q, Wine Bars,2,3.5
6L-0gpD8XFJAWwhtbh7z2Q,American (New),2,2.5
6L-0gpD8XFJAWwhtbh7z2Q,Delis,2,3.0
6L1ijMDA5aZOtzuQZXm8XA, Caterers,2,4.5
6L1ijMDA5aZOtzuQZXm8XA, Cheesesteaks,2,3.0
6L1ijMDA5aZOtzuQZXm8XA, Chicken Wings,2,3.0
6L1ijMDA5aZOtzuQZXm8XA, Event Planning & Services,2,4.5
6L1ijMDA5aZOtzuQZXm8XA, Sandwiches,2,3.0
6Lolatywf5Ve-L1TqYmvLg, American (New),2,4.5
6Lolatywf5Ve-L1TqYmvLg, Canadian (New),3,4.333333333333333
6Lolatywf5Ve-L1TqYmvLg, Diners,2,5.0
6Lolatywf5Ve-L1TqYmvLg, Japanese,2,4.5
6Lolatywf5Ve-L1TqYmvLg, Poutineries,2,4.5
6Lolatywf5Ve-L1TqYmvLg, Sushi Bars,2,4.5
6LtWFRzBKTZdZyw9NLMYkQ, Halal,2,3.5
6LtWFRzBKTZdZyw9NLMYkQ, Indian,3,4.666666666666667
6LtWFRzBKTZdZyw9NLMYkQ, Italian,2,3.0
6LtWFRzBKTZdZyw9NLMYkQ, Mediterranean,2,3.5
6LtWFRzBKTZdZyw9NLMYkQ, Mexican,2,4.0
6LtWFRzBKTZdZyw9NLMYkQ, Middle Eastern,3,4.0
6LtWFRzBKTZdZyw9NLMYkQ, Nightlife,3,2.6666666666666665
6LtWFRzBKTZdZyw9NLMYkQ, Pizza,2,3.0
6LtWFRzBKTZdZyw9NLMYkQ, Sushi Bars,2,1.0
6LtWFRzBKTZdZyw9NLMYkQ, Thai,2,3.5
6LtWFRzBKTZdZyw9NLMYkQ,Arabian,2,3.5
6LtWFRzBKTZdZyw9NLMYkQ,Bars,2,3.0
6NJm43O8HBoXLrIHo2xuIg, American (New),3,3.6666666666666665
6NJm43O8HBoXLrIHo2xuIg, American (Traditional),2,4.5
6NJm43O8HBoXLrIHo2xuIg, Bars,3,4.666666666666667
6NJm43O8HBoXLrIHo2xuIg, Burgers,2,3.0
6NJm43O8HBoXLrIHo2xuIg, Caterers,3,3.6666666666666665
6NJm43O8HBoXLrIHo2xuIg, Event Planning & Services,3,3.6666666666666665
6NJm43O8HBoXLrIHo2xuIg, Nightlife,4,4.0
6NJm43O8HBoXLrIHo2xuIg, Pizza,3,4.333333333333333
6NJm43O8HBoXLrIHo2xuIg, Sandwiches,2,4.5
6NJm43O8HBoXLrIHo2xuIg,American (New),3,4.666666666666667
6NJm43O8HBoXLrIHo2xuIg,Pizza,3,3.333333333333333
6OFzb7JL0jLHqw0_vOy1ig, American (New),4,3.25
6OFzb7JL0jLHqw0_vOy1ig, Asian Fusion,2,5.0
6OFzb7JL0jLHqw0_vOy1ig, Bars,8,4.125
6OFzb7JL0jLHqw0_vOy1ig, Burgers,2,3.5
6OFzb7JL0jLHqw0_vOy1ig, Canadian (New),5,3.6
6OFzb7JL0jLHqw0_vOy1ig, Mongolian,2,5.0
6OFzb7JL0jLHqw0_vOy1ig, Nightlife,8,4.125
6OFzb7JL0jLHqw0_vOy1ig, Sports Bars,3,4.0
6OFzb7JL0jLHqw0_vOy1ig, Steakhouses,3,5.0
6OFzb7JL0jLHqw0_vOy1ig,Barbeque,2,4.0
6OFzb7JL0jLHqw0_vOy1ig,Burgers,3,4.333333333333333
6OqQFS9AhNQMvdS2ZnEhWQ, American (New),3,2.6666666666666665
6OqQFS9AhNQMvdS2ZnEhWQ, American (Traditional),3,3.333333333333333
6OqQFS9AhNQMvdS2ZnEhWQ, Bars,4,2.25
6OqQFS9AhNQMvdS2ZnEhWQ, Gastropubs,2,4.5
6OqQFS9AhNQMvdS2ZnEhWQ, Lounges,3,2.333333333333333
6OqQFS9AhNQMvdS2ZnEhWQ, Nightlife,6,2.5
6OqQFS9AhNQMvdS2ZnEhWQ, Sports Bars,2,3.0
6OqQFS9AhNQMvdS2ZnEhWQ, Steakhouses,2,3.0
6OqQFS9AhNQMvdS2ZnEhWQ,Bars,2,3.0
6P1yQuEsOtw0Wwk3GU1EkA, American (Traditional),3,3.333333333333333
6P1yQuEsOtw0Wwk3GU1EkA, Bars,7,2.7142857142857144
6P1yQuEsOtw0Wwk3GU1EkA, Beer,2,4.0
6P1yQuEsOtw0Wwk3GU1EkA, Burgers,2,3.0
6P1yQuEsOtw0Wwk3GU1EkA, Nightlife,5,2.6
6P1yQuEsOtw0Wwk3GU1EkA, Pubs,2,3.0
6P1yQuEsOtw0Wwk3GU1EkA, Wine & Spirits,3,3.0
6P1yQuEsOtw0Wwk3GU1EkA,Event Planning & Services,2,3.0
6P1yQuEsOtw0Wwk3GU1EkA,Nightlife,2,3.0
6P6gmrl6L1Son8EwUHypVQ, American (New),4,4.0
6P6gmrl6L1Son8EwUHypVQ, American (Traditional),5,3.8
6P6gmrl6L1Son8EwUHypVQ, Bars,7,3.4285714285714284
6P6gmrl6L1Son8EwUHypVQ, Beer,2,3.0
6P6gmrl6L1Son8EwUHypVQ, Breakfast & Brunch,3,3.333333333333333
6P6gmrl6L1Son8EwUHypVQ, Cocktail Bars,3,4.0
6P6gmrl6L1Son8EwUHypVQ, Diners,2,5.0
6P6gmrl6L1Son8EwUHypVQ, Italian,2,4.0
6P6gmrl6L1Son8EwUHypVQ, Nightlife,8,3.5
6P6gmrl6L1Son8EwUHypVQ, Wine & Spirits,2,3.0
6P6gmrl6L1Son8EwUHypVQ,American (Traditional),2,4.0
6P6gmrl6L1Son8EwUHypVQ,Breakfast & Brunch,2,4.5
6PV9KilwEbybXa8U3pbu6g, American (New),4,4.75
6PV9KilwEbybXa8U3pbu6g, Bakeries,2,4.5
6PV9KilwEbybXa8U3pbu6g, Sandwiches,2,5.0
6PV9KilwEbybXa8U3pbu6g, Vegetarian,2,5.0
6Qk-Sc0NVUkimL-CX433Rw, Bars,2,4.5
6Qk-Sc0NVUkimL-CX433Rw, Nightlife,2,4.5
6Qk-Sc0NVUkimL-CX433Rw, Pizza,2,3.5
6RT1LaIlowa9slhqZFWmLg, American (New),2,4.5
6RT1LaIlowa9slhqZFWmLg, American (Traditional),2,4.0
6RT1LaIlowa9slhqZFWmLg, Bars,2,4.5
6RT1LaIlowa9slhqZFWmLg, Nightlife,2,4.5
6RT1LaIlowa9slhqZFWmLg, Sports Bars,2,4.5
6SJjCS5YgZbCkPliu5zb3w, American (New),3,3.0
6SJjCS5YgZbCkPliu5zb3w, American (Traditional),10,2.9
6SJjCS5YgZbCkPliu5zb3w, Bars,11,3.0
6SJjCS5YgZbCkPliu5zb3w, Beer Bar,3,3.0
6SJjCS5YgZbCkPliu5zb3w, Breakfast & Brunch,3,3.0
6SJjCS5YgZbCkPliu5zb3w, Brewpubs,2,2.0
6SJjCS5YgZbCkPliu5zb3w, Burgers,2,2.0
